»’∆⁄,π…∆±¥˙¬Î,√˚≥∆, ’≈Ãº€,◊Ó∏ﬂº€,◊ÓµÕº€,ø™≈Ãº€,«∞ ’≈Ã,’«µ¯∂Ó,’«µ¯∑˘,ªª ÷¬ ,≥…Ωª¡ø,≥…ΩªΩ∂Ó,◊‹ –÷µ,¡˜Õ® –÷µ
2017-12-27,'600356,∫„∑·÷Ω“µ,8.19,8.28,8.17,8.26,8.26,-0.07,-0.8475,0.231,689940,5670744.0,2446609985.82,2446609985.82
2017-12-26,'600356,∫„∑·÷Ω“µ,8.26,8.28,8.11,8.15,8.15,0.11,1.3497,0.3222,962600,7893500.0,2467521182.28,2467521182.28
2017-12-25,'600356,∫„∑·÷Ω“µ,8.15,8.34,8.13,8.34,8.28,-0.13,-1.57,0.3858,1152552,9468806.0,2434660730.7,2434660730.7
2017-12-22,'600356,∫„∑·÷Ω“µ,8.28,8.34,8.25,8.25,8.35,-0.07,-0.8383,0.4055,1211449,10026926.0,2473495809.84,2473495809.84
2017-12-21,'600356,∫„∑·÷Ω“µ,8.35,8.41,8.27,8.27,8.25,0.1,1.2121,0.9041,2700948,22541863.0,2494407006.3,2494407006.3
2017-12-20,'600356,∫„∑·÷Ω“µ,8.25,8.25,8.14,8.2,8.19,0.06,0.7326,0.574,1714717,14056854.0,2464533868.5,2464533868.5
2017-12-19,'600356,∫„∑·÷Ω“µ,8.19,8.24,8.13,8.13,8.14,0.05,0.6143,0.3046,909800,7446595.0,2446609985.82,2446609985.82
2017-12-18,'600356,∫„∑·÷Ω“µ,8.14,8.2,8.08,8.16,8.16,-0.02,-0.2451,0.4309,1287200,10495221.0,2431673416.92,2431673416.92
2017-12-15,'600356,∫„∑·÷Ω“µ,8.16,8.18,8.11,8.16,8.16,0.0,0.0,0.3173,947900,7714384.0,2437648044.48,2437648044.48
2017-12-14,'600356,∫„∑·÷Ω“µ,8.16,8.17,8.11,8.17,8.15,0.01,0.1227,0.2817,841423,6848171.0,2437648044.48,2437648044.48
2017-12-13,'600356,∫„∑·÷Ω“µ,8.15,8.16,8.06,8.1,8.1,0.05,0.6173,0.2557,763900,6200489.0,2434660730.7,2434660730.7
2017-12-12,'600356,∫„∑·÷Ω“µ,8.1,8.26,8.09,8.25,8.25,-0.15,-1.8182,0.2785,832000,6800741.0,2419724161.8,2419724161.8
2017-12-11,'600356,∫„∑·÷Ω“µ,8.25,8.26,8.19,8.21,8.2,0.05,0.6098,0.3298,985201,8097917.0,2464533868.5,2464533868.5
2017-12-08,'600356,∫„∑·÷Ω“µ,8.2,8.25,8.12,8.12,8.12,0.08,0.9852,0.3569,1066061,8733399.0,2449597299.6,2449597299.6
2017-12-07,'600356,∫„∑·÷Ω“µ,8.12,8.19,8.09,8.1,8.15,-0.03,-0.3681,0.3882,1159618,9421993.0,2425698789.36,2425698789.36
2017-12-06,'600356,∫„∑·÷Ω“µ,8.15,8.17,8.01,8.09,8.09,0.06,0.7417,0.4859,1451452,11724700.0,2434660730.7,2434660730.7
2017-12-05,'600356,∫„∑·÷Ω“µ,8.09,8.4,8.0,8.36,8.37,-0.28,-3.3453,0.6547,1955645,16013730.0,2416736848.02,2416736848.02
2017-12-04,'600356,∫„∑·÷Ω“µ,8.37,8.56,8.36,8.54,8.55,-0.18,-2.1053,0.5396,1612000,13618997.0,2500381633.86,2500381633.86
2017-12-01,'600356,∫„∑·÷Ω“µ,8.55,8.57,8.46,8.48,8.49,0.06,0.7067,0.4769,1424719,12154278.0,2554153281.9,2554153281.9
2017-11-30,'600356,∫„∑·÷Ω“µ,8.49,8.57,8.46,8.57,8.58,-0.09,-1.049,0.4385,1309900,11144631.0,2536229399.22,2536229399.22
2017-11-29,'600356,∫„∑·÷Ω“µ,8.58,8.61,8.39,8.54,8.54,0.04,0.4684,0.9219,2754054,23427876.0,2563115223.24,2563115223.24
2017-11-28,'600356,∫„∑·÷Ω“µ,8.54,8.54,8.43,8.48,8.44,0.1,1.1848,0.4845,1447220,12282635.0,2551165968.12,2551165968.12
2017-11-27,'600356,∫„∑·÷Ω“µ,8.44,8.54,8.41,8.46,8.45,-0.01,-0.1183,0.3846,1149045,9736979.0,2521292830.32,2521292830.32
2017-11-24,'600356,∫„∑·÷Ω“µ,8.45,8.47,8.41,8.42,8.43,0.02,0.2372,0.2667,796790,6724047.0,2524280144.1,2524280144.1
2017-11-23,'600356,∫„∑·÷Ω“µ,8.43,8.53,8.42,8.5,8.5,-0.07,-0.8235,0.5286,1579101,13397714.0,2518305516.54,2518305516.54
2017-11-22,'600356,∫„∑·÷Ω“µ,8.5,8.57,8.43,8.52,8.52,-0.02,-0.2347,0.5915,1766913,15010344.0,2539216713.0,2539216713.0
2017-11-21,'600356,∫„∑·÷Ω“µ,8.52,8.6,8.46,8.6,8.58,-0.06,-0.6993,0.6479,1935494,16501443.0,2545191340.56,2545191340.56
2017-11-20,'600356,∫„∑·÷Ω“µ,8.58,8.66,8.42,8.66,8.66,-0.08,-0.9238,0.8686,2594700,22145321.0,2563115223.24,2563115223.24
2017-11-17,'600356,∫„∑·÷Ω“µ,8.66,8.98,8.57,8.95,8.95,-0.29,-3.2402,1.1017,3291095,28873848.0,2587013733.48,2587013733.48
2017-11-16,'600356,∫„∑·÷Ω“µ,8.95,9.06,8.93,9.01,9.03,-0.08,-0.8859,0.8297,2478689,22274443.0,2673645833.1,2673645833.1
2017-11-15,'600356,∫„∑·÷Ω“µ,9.03,9.07,8.94,9.04,9.03,0.0,0.0,0.667,1992583,17944496.0,2697544343.34,2697544343.34
2017-11-14,'600356,∫„∑·÷Ω“µ,9.03,9.09,9.0,9.09,9.09,-0.06,-0.6601,0.6513,1945709,17566575.0,2697544343.34,2697544343.34
2017-11-13,'600356,∫„∑·÷Ω“µ,9.09,9.16,9.03,9.13,9.12,-0.03,-0.3289,0.7642,2282879,20784785.0,2715468226.02,2715468226.02
2017-11-10,'600356,∫„∑·÷Ω“µ,9.12,9.17,9.04,9.1,9.13,-0.01,-0.1095,0.6963,2080190,18917750.0,2724430167.36,2724430167.36
2017-11-09,'600356,∫„∑·÷Ω“µ,9.13,9.15,9.06,9.12,9.12,0.01,0.1096,0.6829,2039989,18568489.0,2727417481.14,2727417481.14
2017-11-08,'600356,∫„∑·÷Ω“µ,9.12,9.17,9.03,9.03,9.07,0.05,0.5513,0.6779,2025192,18450113.0,2724430167.36,2724430167.36
2017-11-07,'600356,∫„∑·÷Ω“µ,9.07,9.08,8.99,9.04,9.05,0.02,0.221,0.4455,1330805,12014781.0,2709493598.46,2709493598.46
2017-11-06,'600356,∫„∑·÷Ω“µ,9.05,9.06,8.9,8.97,8.96,0.09,1.0045,0.7476,2233415,20072530.0,2703518970.9,2703518970.9
2017-11-03,'600356,∫„∑·÷Ω“µ,8.96,9.13,8.92,9.08,9.07,-0.11,-1.2128,0.9817,2932648,26478753.0,2676633146.88,2676633146.88
2017-11-02,'600356,∫„∑·÷Ω“µ,9.07,9.27,9.0,9.26,9.24,-0.17,-1.8398,0.942,2814077,25639953.0,2709493598.46,2709493598.46
2017-11-01,'600356,∫„∑·÷Ω“µ,9.24,9.33,9.22,9.3,9.32,-0.08,-0.8584,0.7287,2176949,20170828.0,2760277932.72,2760277932.72
2017-10-31,'600356,∫„∑·÷Ω“µ,9.32,9.33,9.2,9.21,9.21,0.11,1.1944,0.6882,2055931,19060580.0,2784176442.96,2784176442.96
2017-10-30,'600356,∫„∑·÷Ω“µ,9.21,9.58,9.19,9.57,9.58,-0.37,-3.8622,1.1994,3583112,33372027.0,2751315991.38,2751315991.38
2017-10-27,'600356,∫„∑·÷Ω“µ,9.58,9.75,9.51,9.71,9.7,-0.12,-1.2371,1.4398,4301029,41313267.0,2861846601.24,2861846601.24
2017-10-26,'600356,∫„∑·÷Ω“µ,9.7,9.73,9.63,9.7,9.69,0.01,0.1032,1.0816,3231070,31278657.0,2897694366.6,2897694366.6
2017-10-25,'600356,∫„∑·÷Ω“µ,9.69,9.71,9.58,9.59,9.62,0.07,0.7277,0.6598,1970982,19041448.0,2894707052.82,2894707052.82
2017-10-24,'600356,∫„∑·÷Ω“µ,9.62,9.74,9.56,9.74,9.74,-0.12,-1.232,0.6538,1953146,18817399.0,2873795856.36,2873795856.36
2017-10-23,'600356,∫„∑·÷Ω“µ,9.74,9.75,9.66,9.66,9.72,0.02,0.2058,0.5021,1499911,14561617.0,2909643621.72,2909643621.72
2017-10-20,'600356,∫„∑·÷Ω“µ,9.72,9.73,9.52,9.57,9.6,0.12,1.25,0.5632,1682423,16233813.0,2903668994.16,2903668994.16
2017-10-19,'600356,∫„∑·÷Ω“µ,9.6,9.79,9.57,9.72,9.77,-0.17,-1.74,0.8376,2502232,24159283.0,2867821228.8,2867821228.8
2017-10-18,'600356,∫„∑·÷Ω“µ,9.77,9.93,9.75,9.92,9.89,-0.12,-1.2133,0.8475,2531727,24943688.0,2918605563.06,2918605563.06
2017-10-17,'600356,∫„∑·÷Ω“µ,9.89,9.98,9.85,9.98,9.95,-0.06,-0.603,0.8817,2633842,26083035.0,2954453328.42,2954453328.42
2017-10-16,'600356,∫„∑·÷Ω“µ,9.95,10.23,9.93,10.16,10.14,-0.19,-1.8738,1.1555,3451700,34847756.0,2972377211.1,2972377211.1
2017-10-13,'600356,∫„∑·÷Ω“µ,10.14,10.15,10.0,10.08,10.09,0.05,0.4955,0.6846,2045174,20626041.0,3029136172.92,3029136172.92
2017-10-12,'600356,∫„∑·÷Ω“µ,10.09,10.19,9.95,10.13,10.16,-0.07,-0.689,1.064,3178485,32108894.0,3014199604.02,3014199604.02
2017-10-11,'600356,∫„∑·÷Ω“µ,10.16,10.24,10.12,10.2,10.2,-0.04,-0.3922,0.8207,2451599,24922144.0,3035110800.48,3035110800.48
2017-10-10,'600356,∫„∑·÷Ω“µ,10.2,10.21,10.08,10.12,10.12,0.08,0.7905,0.9616,2872490,29162385.0,3047060055.6,3047060055.6
2017-10-09,'600356,∫„∑·÷Ω“µ,10.12,10.27,10.08,10.25,10.06,0.06,0.5964,1.0389,3103598,31444968.0,3023161545.36,3023161545.36
2017-09-29,'600356,∫„∑·÷Ω“µ,10.06,10.14,9.89,9.89,9.87,0.19,1.925,1.1288,3372174,33838307.0,3005237662.68,3005237662.68
2017-09-28,'600356,∫„∑·÷Ω“µ,9.87,10.06,9.86,10.04,10.04,-0.17,-1.6932,1.107,3307082,32885089.0,2948478700.86,2948478700.86
2017-09-27,'600356,∫„∑·÷Ω“µ,10.04,10.05,9.9,9.91,9.94,0.1,1.006,0.8969,2679189,26749554.0,2999263035.12,2999263035.12
2017-09-26,'600356,∫„∑·÷Ω“µ,9.94,10.02,9.86,10.0,9.95,-0.01,-0.1005,0.7602,2271100,22536787.0,2969389897.32,2969389897.32
2017-09-25,'600356,∫„∑·÷Ω“µ,9.95,10.24,9.91,10.2,10.19,-0.24,-2.3553,1.1923,3561626,35841590.0,2972377211.1,2972377211.1
2017-09-22,'600356,∫„∑·÷Ω“µ,10.19,10.24,10.12,10.16,10.22,-0.03,-0.2935,0.9888,2953754,30050162.0,3044072741.82,3044072741.82
2017-09-21,'600356,∫„∑·÷Ω“µ,10.22,10.43,10.21,10.35,10.36,-0.14,-1.3514,1.5424,4607600,47629064.0,3053034683.16,3053034683.16
2017-09-20,'600356,∫„∑·÷Ω“µ,10.36,10.37,10.22,10.31,10.37,-0.01,-0.0964,1.4499,4331443,44587364.0,3094857076.08,3094857076.08
2017-09-19,'600356,∫„∑·÷Ω“µ,10.37,10.56,10.35,10.53,10.57,-0.2,-1.8921,1.1769,3515869,36679341.0,3097844389.86,3097844389.86
2017-09-18,'600356,∫„∑·÷Ω“µ,10.57,10.58,10.38,10.49,10.5,0.07,0.6667,1.3868,4142746,43397637.0,3157590665.46,3157590665.46
2017-09-15,'600356,∫„∑·÷Ω“µ,10.5,10.63,10.34,10.58,10.65,-0.15,-1.4085,1.7203,5139184,53902265.0,3136679469.0,3136679469.0
2017-09-14,'600356,∫„∑·÷Ω“µ,10.65,10.73,10.54,10.7,10.8,-0.15,-1.3889,2.2972,6862343,72818606.0,3181489175.7,3181489175.7
2017-09-13,'600356,∫„∑·÷Ω“µ,10.8,10.93,10.32,10.36,10.3,0.5,4.8544,4.6631,13930258,148408861.0,3226298882.4,3226298882.4
2017-09-12,'600356,∫„∑·÷Ω“µ,10.3,10.51,10.28,10.51,10.49,-0.19,-1.8112,2.2437,6702740,69619986.0,3076933193.4,3076933193.4
2017-09-11,'600356,∫„∑·÷Ω“µ,10.49,10.5,10.2,10.23,10.23,0.26,2.5415,2.8372,8475470,88268812.0,3133692155.22,3133692155.22
2017-09-08,'600356,∫„∑·÷Ω“µ,10.23,10.27,10.08,10.09,10.07,0.16,1.5889,1.6182,4834016,49234890.0,3056021996.94,3056021996.94
2017-09-07,'600356,∫„∑·÷Ω“µ,10.07,10.18,10.06,10.16,10.17,-0.1,-0.9833,0.9827,2935593,29691724.0,3008224976.46,3008224976.46
2017-09-06,'600356,∫„∑·÷Ω“µ,10.17,10.23,10.05,10.23,10.22,-0.05,-0.4892,1.0816,3230982,32726906.0,3038098114.26,3038098114.26
2017-09-05,'600356,∫„∑·÷Ω“µ,10.22,10.38,10.16,10.23,10.26,-0.04,-0.3899,1.6113,4813541,49385878.0,3053034683.16,3053034683.16
2017-09-04,'600356,∫„∑·÷Ω“µ,10.26,10.31,10.1,10.1,10.14,0.12,1.1834,2.2361,6679952,68285428.0,3064983938.28,3064983938.28
2017-09-01,'600356,∫„∑·÷Ω“µ,10.14,10.14,9.97,10.08,10.02,0.12,1.1976,1.8474,5518654,55495529.0,3029136172.92,3029136172.92
2017-08-31,'600356,∫„∑·÷Ω“µ,10.02,10.1,9.97,9.99,9.99,0.03,0.3003,0.9561,2856197,28660438.0,2993288407.56,2993288407.56
2017-08-30,'600356,∫„∑·÷Ω“µ,9.99,10.02,9.91,9.97,9.96,0.03,0.3012,0.8702,2599592,25916664.0,2984326466.22,2984326466.22
2017-08-29,'600356,∫„∑·÷Ω“µ,9.96,10.02,9.89,9.91,9.92,0.04,0.4032,1.0164,3036222,30270579.0,2975364524.88,2975364524.88
2017-08-28,'600356,∫„∑·÷Ω“µ,9.92,9.93,9.78,9.78,9.82,0.1,1.0183,0.9556,2854705,28215887.0,2963415269.76,2963415269.76
2017-08-25,'600356,∫„∑·÷Ω“µ,9.82,9.84,9.71,9.76,9.75,0.07,0.7179,0.6327,1890050,18500580.0,2933542131.96,2933542131.96
2017-08-24,'600356,∫„∑·÷Ω“µ,9.75,9.97,9.68,9.97,9.98,-0.23,-2.3046,1.1389,3402209,33278129.0,2912630935.5,2912630935.5
2017-08-23,'600356,∫„∑·÷Ω“µ,9.98,10.08,9.92,10.04,10.1,-0.12,-1.1881,0.7013,2094904,20935965.0,2981339152.44,2981339152.44
2017-08-22,'600356,∫„∑·÷Ω“µ,10.1,10.11,9.96,9.99,10.0,0.1,1.0,1.0504,3137731,31488504.0,3017186917.8,3017186917.8
2017-08-21,'600356,∫„∑·÷Ω“µ,10.0,10.06,9.94,9.99,10.0,0.0,0.0,0.7396,2209537,22074449.0,2987313780.0,2987313780.0
2017-08-18,'600356,∫„∑·÷Ω“µ,10.0,10.02,9.86,9.97,9.97,0.03,0.3009,0.8242,2462076,24543904.0,2987313780.0,2987313780.0
2017-08-17,'600356,∫„∑·÷Ω“µ,9.97,10.01,9.84,9.84,9.85,0.12,1.2183,0.7791,2327393,23092998.0,2978351838.66,2978351838.66
2017-08-16,'600356,∫„∑·÷Ω“µ,9.85,9.86,9.75,9.75,9.77,0.08,0.8188,0.5859,1750160,17192951.0,2942504073.3,2942504073.3
2017-08-15,'600356,∫„∑·÷Ω“µ,9.77,9.84,9.72,9.81,9.79,-0.02,-0.2043,0.7949,2374759,23222914.0,2918605563.06,2918605563.06
2017-08-14,'600356,∫„∑·÷Ω“µ,9.79,9.83,9.55,9.6,9.65,0.14,1.4508,0.8733,2608859,25293143.0,2924580190.62,2924580190.62
2017-08-11,'600356,∫„∑·÷Ω“µ,9.65,10.07,9.63,9.83,9.87,-0.22,-2.229,1.5992,4777251,47229722.0,2882757797.7,2882757797.7
2017-08-10,'600356,∫„∑·÷Ω“µ,9.87,10.06,9.81,10.0,9.97,-0.1,-1.003,0.8457,2526300,25101034.0,2948478700.86,2948478700.86
2017-08-09,'600356,∫„∑·÷Ω“µ,9.97,10.01,9.91,9.93,10.0,-0.03,-0.3,0.5674,1695037,16886649.0,2978351838.66,2978351838.66
2017-08-08,'600356,∫„∑·÷Ω“µ,10.0,10.07,9.96,9.98,9.98,0.02,0.2004,0.9469,2828617,28330740.0,2987313780.0,2987313780.0
2017-08-07,'600356,∫„∑·÷Ω“µ,9.98,9.99,9.78,9.81,9.83,0.15,1.5259,0.6944,2074428,20499077.0,2981339152.44,2981339152.44
2017-08-04,'600356,∫„∑·÷Ω“µ,9.83,10.07,9.82,9.98,9.99,-0.16,-1.6016,0.9994,2985388,29748853.0,2936529445.74,2936529445.74
2017-08-03,'600356,∫„∑·÷Ω“µ,9.99,10.01,9.86,9.91,9.92,0.07,0.7056,0.6948,2075606,20632632.0,2984326466.22,2984326466.22
2017-08-02,'600356,∫„∑·÷Ω“µ,9.92,10.08,9.88,10.08,10.09,-0.17,-1.6848,0.9133,2728456,27181067.0,2963415269.76,2963415269.76
2017-08-01,'600356,∫„∑·÷Ω“µ,10.09,10.14,9.96,10.14,10.15,-0.06,-0.5911,1.3723,4099442,41101395.0,3014199604.02,3014199604.02
2017-07-31,'600356,∫„∑·÷Ω“µ,10.15,10.24,9.62,9.62,9.79,0.36,3.6772,2.1713,6486485,64920965.0,3032123486.7,3032123486.7
2017-07-28,'600356,∫„∑·÷Ω“µ,9.79,9.84,9.75,9.84,9.8,-0.01,-0.102,0.5826,1740468,17054965.0,2924580190.62,2924580190.62
2017-07-27,'600356,∫„∑·÷Ω“µ,9.8,9.85,9.61,9.63,9.66,0.14,1.4493,0.9592,2865287,27903989.0,2927567504.4,2927567504.4
2017-07-26,'600356,∫„∑·÷Ω“µ,9.66,9.74,9.52,9.72,9.71,-0.05,-0.5149,0.7776,2323049,22325891.0,2885745111.48,2885745111.48
2017-07-25,'600356,∫„∑·÷Ω“µ,9.71,9.81,9.64,9.81,9.8,-0.09,-0.9184,0.6459,1929439,18722791.0,2900681680.38,2900681680.38
2017-07-24,'600356,∫„∑·÷Ω“µ,9.8,9.83,9.62,9.63,9.7,0.1,1.0309,0.8846,2642471,25686873.0,2927567504.4,2927567504.4
2017-07-21,'600356,∫„∑·÷Ω“µ,9.7,9.79,9.58,9.65,9.68,0.02,0.2066,0.7949,2374657,23009724.0,2897694366.6,2897694366.6
2017-07-20,'600356,∫„∑·÷Ω“µ,9.68,9.84,9.65,9.72,9.71,-0.03,-0.309,0.899,2685735,26115103.0,2891719739.04,2891719739.04
2017-07-19,'600356,∫„∑·÷Ω“µ,9.71,9.73,9.44,9.51,9.53,0.18,1.8888,1.1165,3335473,32035581.0,2900681680.38,2900681680.38
2017-07-18,'600356,∫„∑·÷Ω“µ,9.53,9.53,9.35,9.39,9.4,0.13,1.383,0.9059,2706282,25556537.0,2846910032.34,2846910032.34
2017-07-17,'600356,∫„∑·÷Ω“µ,9.4,10.16,9.38,10.05,10.16,-0.76,-7.4803,1.479,4418233,42587090.0,2808074953.2,2808074953.2
2017-07-14,'600356,∫„∑·÷Ω“µ,10.16,10.26,10.13,10.21,10.31,-0.15,-1.4549,0.904,2700613,27515662.0,3035110800.48,3035110800.48
2017-07-13,'600356,∫„∑·÷Ω“µ,10.31,10.45,10.04,10.1,10.11,0.2,1.9782,1.6241,4851795,50005867.0,3079920507.18,3079920507.18
2017-07-12,'600356,∫„∑·÷Ω“µ,10.11,10.11,9.88,10.0,10.01,0.1,0.999,0.7845,2343638,23432566.0,3020174231.58,3020174231.58
2017-07-11,'600356,∫„∑·÷Ω“µ,10.01,10.24,10.0,10.17,10.22,-0.21,-2.0548,0.9623,2874767,29092607.0,2990301093.78,2990301093.78
2017-07-10,'600356,∫„∑·÷Ω“µ,10.22,10.44,10.18,10.38,10.36,-0.14,-1.3514,1.2679,3787662,39015897.0,3053034683.16,3053034683.16
2017-07-07,'600356,∫„∑·÷Ω“µ,10.36,10.5,10.13,10.18,10.2,0.16,1.5686,1.4271,4263268,43994682.0,3094857076.08,3094857076.08
2017-07-06,'600356,∫„∑·÷Ω“µ,10.2,10.37,10.12,10.28,10.35,-0.15,-1.4493,1.134,3387510,34647826.0,3047060055.6,3047060055.6
2017-07-05,'600356,∫„∑·÷Ω“µ,10.35,10.47,10.0,10.06,10.06,0.29,2.8827,1.3136,3924229,40261904.0,3091869762.3,3091869762.3
2017-07-04,'600356,∫„∑·÷Ω“µ,10.06,10.17,10.03,10.12,10.11,-0.05,-0.4946,0.5254,1569581,15796711.0,3005237662.68,3005237662.68
2017-07-03,'600356,∫„∑·÷Ω“µ,10.11,10.17,9.94,9.96,9.94,0.17,1.7103,0.9988,2983703,30076420.0,3020174231.58,3020174231.58
2017-06-30,'600356,∫„∑·÷Ω“µ,9.94,9.98,9.77,9.88,9.88,0.06,0.6073,0.5546,1656631,16339015.0,2969389897.32,2969389897.32
2017-06-29,'600356,∫„∑·÷Ω“µ,9.88,9.89,9.71,9.71,9.76,0.12,1.2295,0.6055,1808880,17801927.0,2951466014.64,2951466014.64
2017-06-28,'600356,∫„∑·÷Ω“µ,9.76,9.86,9.7,9.82,9.82,-0.06,-0.611,0.3751,1120424,10951814.0,2915618249.28,2915618249.28
2017-06-27,'600356,∫„∑·÷Ω“µ,9.82,9.86,9.71,9.8,9.78,0.04,0.409,0.4485,1339895,13126802.0,2933542131.96,2933542131.96
2017-06-26,'600356,∫„∑·÷Ω“µ,9.78,9.8,9.53,9.6,9.55,0.23,2.4084,0.6976,2083827,20202492.0,2921592876.84,2921592876.84
2017-06-23,'600356,∫„∑·÷Ω“µ,9.55,9.65,9.46,9.55,9.57,-0.02,-0.209,0.5578,1666332,15906714.0,2852884659.9,2852884659.9
2017-06-22,'600356,∫„∑·÷Ω“µ,9.57,9.84,9.54,9.82,9.82,-0.25,-2.5458,0.6348,1896242,18402349.0,2858859287.46,2858859287.46
2017-06-21,'600356,∫„∑·÷Ω“µ,9.82,9.89,9.71,9.82,9.84,-0.02,-0.2033,0.4658,1391495,13619284.0,2933542131.96,2933542131.96
2017-06-20,'600356,∫„∑·÷Ω“µ,9.84,9.89,9.74,9.77,9.76,0.08,0.8197,0.6997,2090183,20556601.0,2939516759.52,2939516759.52
2017-06-19,'600356,∫„∑·÷Ω“µ,9.76,9.78,9.65,9.7,9.7,0.06,0.6186,0.7528,2248745,21849848.0,2915618249.28,2915618249.28
2017-06-16,'600356,∫„∑·÷Ω“µ,9.7,9.73,9.64,9.72,9.71,-0.01,-0.103,0.4791,1431157,13852523.0,2897694366.6,2897694366.6
2017-06-15,'600356,∫„∑·÷Ω“µ,9.71,9.75,9.54,9.56,9.58,0.13,1.357,0.872,2604883,25195331.0,2900681680.38,2900681680.38
2017-06-14,'600356,∫„∑·÷Ω“µ,9.58,9.6,9.47,9.53,9.57,0.01,0.1045,0.6506,1943641,18506146.0,2861846601.24,2861846601.24
2017-06-13,'600356,∫„∑·÷Ω“µ,9.57,9.59,9.36,9.36,9.42,0.15,1.5924,0.9722,2904258,27630298.0,2858859287.46,2858859287.46
2017-06-12,'600356,∫„∑·÷Ω“µ,9.42,9.65,9.33,9.5,9.6,-0.18,-1.875,0.654,1953832,18576635.0,2814049580.76,2814049580.76
2017-06-09,'600356,∫„∑·÷Ω“µ,9.6,9.68,9.48,9.63,9.64,-0.04,-0.4149,0.8298,2479002,23710867.0,2867821228.8,2867821228.8
2017-06-08,'600356,∫„∑·÷Ω“µ,9.64,9.73,9.6,9.72,9.72,-0.08,-0.823,0.6331,1891319,18243029.0,2879770483.92,2879770483.92
2017-06-07,'600356,∫„∑·÷Ω“µ,9.72,9.74,9.4,9.43,9.43,0.29,3.0753,1.0078,3010580,28952997.0,2903668994.16,2903668994.16
2017-06-06,'600356,∫„∑·÷Ω“µ,9.43,9.44,9.33,9.42,9.4,0.03,0.3191,0.4768,1424265,13367267.0,2817036894.54,2817036894.54
2017-06-05,'600356,∫„∑·÷Ω“µ,9.4,9.44,9.28,9.3,9.29,0.11,1.1841,0.5524,1650215,15480072.0,2808074953.2,2808074953.2
2017-06-02,'600356,∫„∑·÷Ω“µ,9.29,9.37,9.0,9.1,9.16,0.13,1.4192,0.8916,2663574,24363297.0,2775214501.62,2775214501.62
2017-06-01,'600356,∫„∑·÷Ω“µ,9.16,9.57,9.11,9.56,9.52,-0.36,-3.7815,0.6437,1922914,17973722.0,2736379422.48,2736379422.48
2017-05-31,'600356,∫„∑·÷Ω“µ,9.52,9.79,9.49,9.64,9.6,-0.08,-0.8333,0.7271,2172179,20831020.0,2843922718.56,2843922718.56
2017-05-26,'600356,XD∫„∑·÷Ω,9.6,9.73,9.55,9.58,9.55,0.05,0.5236,0.6769,2022002,19505256.0,2867821228.8,2867821228.8
2017-05-25,'600356,∫„∑·÷Ω“µ,9.65,9.72,9.34,9.49,9.47,0.18,1.9007,0.8769,2619724,24857705.0,2882757797.7,2882757797.7
2017-05-24,'600356,∫„∑·÷Ω“µ,9.47,9.59,9.3,9.4,9.51,-0.04,-0.4206,0.8698,2598411,24555851.0,2828986149.66,2828986149.66
2017-05-23,'600356,∫„∑·÷Ω“µ,9.51,9.87,9.46,9.87,9.83,-0.32,-3.2553,0.9559,2855606,27491175.0,2840935404.78,2840935404.78
2017-05-22,'600356,∫„∑·÷Ω“µ,9.83,10.25,9.75,10.24,10.22,-0.39,-3.816,0.974,2909570,28920820.0,2936529445.74,2936529445.74
2017-05-19,'600356,∫„∑·÷Ω“µ,10.22,10.31,10.13,10.23,10.22,0.0,0.0,0.573,1711710,17469262.0,3053034683.16,3053034683.16
2017-05-18,'600356,∫„∑·÷Ω“µ,10.22,10.49,10.18,10.22,10.35,-0.13,-1.256,1.0281,3071265,31750205.0,3053034683.16,3053034683.16
2017-05-17,'600356,∫„∑·÷Ω“µ,10.35,10.45,10.2,10.29,10.25,0.1,0.9756,0.9784,2922709,30317869.0,3091869762.3,3091869762.3
2017-05-16,'600356,∫„∑·÷Ω“µ,10.25,10.28,9.75,9.84,9.85,0.4,4.0609,1.0153,3032930,30386551.0,3061996624.5,3061996624.5
2017-05-15,'600356,∫„∑·÷Ω“µ,9.85,9.95,9.75,9.8,9.82,0.03,0.3055,0.5459,1630718,16097418.0,2942504073.3,2942504073.3
2017-05-12,'600356,∫„∑·÷Ω“µ,9.82,10.0,9.7,10.0,9.97,-0.15,-1.5045,0.9075,2710862,26679110.0,2933542131.96,2933542131.96
2017-05-11,'600356,∫„∑·÷Ω“µ,9.97,10.13,9.79,10.1,10.04,-0.07,-0.6972,1.0171,3038475,30144645.0,2978351838.66,2978351838.66
2017-05-10,'600356,∫„∑·÷Ω“µ,10.04,10.45,10.0,10.37,10.33,-0.29,-2.8074,0.6448,1926159,19860001.0,2999263035.12,2999263035.12
2017-05-09,'600356,∫„∑·÷Ω“µ,10.33,10.38,10.15,10.22,10.22,0.11,1.0763,0.7527,2248655,23146995.0,3085895134.74,3085895134.74
2017-05-08,'600356,∫„∑·÷Ω“µ,10.22,10.68,10.21,10.6,10.61,-0.39,-3.6758,0.8824,2636097,27381275.0,3053034683.16,3053034683.16
2017-05-05,'600356,∫„∑·÷Ω“µ,10.61,10.94,10.61,10.86,10.87,-0.26,-2.3919,0.5443,1625889,17506673.0,3169539920.58,3169539920.58
2017-05-04,'600356,∫„∑·÷Ω“µ,10.87,11.11,10.85,10.94,11.01,-0.14,-1.2716,0.5549,1657561,18207384.0,3247210078.86,3247210078.86
